"id","sales_price","mercedes_c","vw_golf","vw_passat","bmw_320","opel_astra","diesel","other_car_owner","pm_green","private_seller","guarantee","inspection","maintenance_cert","co2_em","euro_norm","mile_20","mile_30","mile_40","mile_50","mile_100","mile_150","mileage","mileage2","age_3","age_6","age_car_years","age_car_years2"
49679,21.21,0,0,0,1,0,1,1,0,0,0,0,1,124,5,1,1,1,1,1,0,133,17689,1,0,3.3,10.89
45536,11.915,1,0,0,0,0,0,2,1,0,0,0,1,185,4,1,1,1,1,1,0,126.2,15926.44,1,1,7.9,62.41
42059,15.9,0,0,0,1,0,1,1,1,0,0,1,1,119,5,1,1,1,1,1,1,188.5,35532.25,1,0,3.1,9.61
65476,7.67,0,0,1,0,0,1,2,1,0,0,1,1,137,4,1,1,1,1,1,1,200,40000,1,1,7.7,59.29
74944,3.225,0,0,0,1,0,0,0,1,0,0,0,0,199,4,1,1,1,1,1,1,197.704,39086.871616,1,1,11.6,134.56
104241,12.02,0,0,1,0,0,1,0,1,0,0,2,1,121,5,1,1,1,1,1,1,165.25,27307.5625,1,0,3.4,11.56
56190,10.669,0,1,0,0,0,1,1,1,0,1,1,1,113,5,1,1,1,1,1,0,123.19,15175.7761,1,0,3.1,9.61
3926,12.82,0,0,0,1,0,1,0,0,1,0,2,0,142,5,1,1,1,1,0,0,89.45,8001.3025,1,0,3.9,15.21
9497,4.58,1,0,0,0,0,0,3,0,0,0,0,1,230,4,1,1,1,1,1,0,107.5,11556.25,1,1,13.9,193.21
61444,17.91,0,0,1,0,0,1,1,1,0,0,1,1,136,5,1,1,1,1,1,0,110.452,12199.644304,1,0,4,16
6173,15.02,0,0,0,1,0,0,1,1,0,0,1,1,195,4,1,1,0,0,0,0,38.4,1474.56,1,1,8.8,77.44
96618,5.25,0,0,1,0,0,1,0,1,0,0,1,1,158,4,1,1,1,1,1,1,186,34596,1,1,9.4,88.36
22619,17.83,0,1,0,0,0,0,1,1,0,1,1,1,146,5,0,0,0,0,0,0,12.75,162.5625,0,0,2,4
52958,17.16,1,0,0,0,0,1,1,1,0,0,0,1,124,5,1,1,1,1,1,0,136.874,18734.491876,1,0,3.7,13.69
19979,10.82,0,1,0,0,0,1,1,1,0,0,0,1,109,5,1,1,1,1,1,0,111,12321,1,0,3.4,11.56
26846,18.98,1,0,0,0,0,1,1,1,0,0,1,1,137,5,1,1,1,1,0,0,79.866,6378.577956,1,0,4.6,21.16
38157,25.06,0,0,1,0,0,1,0,1,0,0,1,0,149,5,1,1,1,1,0,0,59.903,3588.369409,0,0,2.9,8.41
30246,10.899,0,0,0,1,0,1,2,1,0,1,1,1,150,5,1,1,1,1,1,0,143,20449,1,1,7,49
87121,12.99,0,0,0,0,1,0,1,1,0,0,1,0,144,5,1,1,0,0,0,0,36.9,1361.61,1,0,3.3,10.89
6194,12.76,1,0,0,0,0,1,0,1,0,0,0,0,157,4,1,1,1,1,1,0,124.685,15546.349225,1,1,7,49
5088,12.23,0,1,0,0,0,1,1,1,0,0,1,1,154,5,1,1,1,1,1,0,135.6,18387.36,1,0,5.3,28.09
59566,6.17,0,0,0,0,1,0,2,1,0,0,0,1,156,4,1,1,1,1,0,0,80,6400,1,1,8.6,73.96
61224,8.13,0,1,0,0,0,1,1,1,0,0,1,1,128,5,1,1,1,1,1,1,189.5,35910.25,1,0,3.2,10.24
100346,11.87,0,1,0,0,0,0,1,1,0,0,2,0,153,5,1,1,1,1,0,0,71.5,5112.25,1,0,5.1,26.01
47836,11.5,1,0,0,0,0,0,1,1,1,0,0,1,193,4,1,1,1,1,1,0,132.8,17635.84,1,0,5.8,33.64
102517,17.06,0,0,0,1,0,1,2,1,0,0,1,1,155,5,1,1,1,1,1,0,102.669,10540.923561,1,1,6.9,47.61
40580,6.279,0,0,1,0,0,1,0,1,0,0,0,1,158,4,1,1,1,1,1,1,164.659,27112.586281,1,1,9.5,90.25
88088,7.2,0,0,1,0,0,1,2,1,0,0,2,1,163,4,1,1,1,1,1,1,200,40000,1,1,7.5,56.25
97251,29.51,0,0,0,1,0,1,2,1,0,0,0,0,124,5,1,0,0,0,0,0,26.5,702.25,0,0,1.8,3.24
95001,13.67,1,0,0,0,0,1,0,0,0,0,2,0,124,5,1,1,1,1,1,1,178.725,31942.625625,1,0,4.6,21.16
14959,4.91,0,0,0,1,0,0,0,0,1,0,0,0,185,4,1,1,1,1,1,0,103,10609,1,1,11.6,134.56
92524,15.57,0,0,0,1,0,1,0,1,0,0,1,1,130,5,1,1,1,1,1,1,182.77,33404.8729,1,1,7.1,50.41
47334,39.1,0,0,1,0,0,1,1,1,0,0,1,1,140,6,1,0,0,0,0,0,24,576,0,0,1.1,1.21
17426,19.53,0,0,1,0,0,0,1,1,0,0,1,1,142,5,1,0,0,0,0,0,25,625,0,0,1,1
41489,28.4,0,0,0,1,0,1,1,1,0,0,2,1,124,5,1,1,1,1,0,0,61.393,3769.100449,1,0,3.1,9.61
73662,21.125,0,0,0,1,0,1,1,1,0,0,1,1,119,5,1,1,1,1,0,0,74.5,5550.25,1,0,3.1,9.61
38649,14.93,0,0,0,0,1,1,1,1,0,1,1,1,129,5,1,1,1,1,0,0,76.5,5852.25,1,0,3.2,10.24
51720,5.88,0,0,1,0,0,1,2,1,1,0,0,0,158,4,1,1,1,1,1,1,167,27889,1,1,10,100
58024,15.85,0,0,1,0,0,1,1,1,0,0,0,1,136,5,1,1,1,1,1,0,106.281,11295.650961,1,0,4.3,18.49
52535,15.054,0,0,1,0,0,1,2,1,0,0,1,1,159,5,1,1,1,1,0,0,95.268,9075.991824,1,1,7,49
96711,16.55,1,0,0,0,0,1,0,0,1,0,2,0,127,5,1,1,1,1,1,0,114,12996,1,0,4,16
28247,18.87,0,1,0,0,0,0,1,1,0,0,1,1,124,5,0,0,0,0,0,0,16.222,263.153284,0,0,1.2,1.44
70144,29.36,1,0,0,0,0,1,3,1,0,0,1,1,159,5,1,1,1,1,0,0,70.1,4914.01,1,0,4.1,16.81
1654,19.66,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,68.685,4717.629225,0,0,1.7,2.89
15273,22.079,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,0,0,0,0,0,23.923,572.309929,0,0,1.2,1.44
102256,30.78,0,0,0,1,0,1,2,1,0,0,1,0,132,5,1,1,1,1,0,0,65.4,4277.16,0,0,2.2,4.84
55612,14.67,0,0,1,0,0,1,0,0,0,0,2,0,120,5,1,1,1,1,0,0,72.457,5250.016849,1,0,4.2,17.64
19703,11.48,1,0,0,0,0,1,2,0,1,0,0,0,157,4,1,1,1,1,1,0,134,17956,1,0,5.8,33.64
100316,9.25,0,0,0,0,1,1,2,1,0,0,2,0,109,5,1,1,1,1,1,0,115.547,13351.109209,1,0,4.3,18.49
89734,24.87,1,0,0,0,0,1,2,1,0,0,0,1,140,5,1,1,1,1,0,0,62.087,3854.795569,0,0,2.2,4.84
41726,29.489,0,0,0,1,0,1,2,1,0,0,2,0,123,5,1,1,1,1,0,0,51.138,2615.095044,1,0,3.1,9.61
18217,11.57,0,0,1,0,0,1,0,1,0,0,2,0,113,5,1,1,1,1,1,0,119.878,14370.734884,1,0,3.2,10.24
50349,13.63,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,0,0,83.407,6956.727649,1,0,4.3,18.49
23958,11.72,0,0,1,0,0,1,1,1,0,0,0,1,113,5,1,1,1,1,1,1,166.8,27822.24,1,0,3.5,12.25
89435,32.33,0,0,0,1,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,89.863,8075.358769,1,0,3.2,10.24
66881,16.569,0,0,0,1,0,1,1,1,0,0,2,0,128,5,1,1,1,1,1,0,101.846,10372.607716,1,0,3.3,10.89
56343,10.03,1,0,0,0,0,1,1,1,0,0,0,1,154,4,1,1,1,1,1,1,194.253,37734.228009,1,1,6.5,42.25
44737,24.98,0,0,0,1,0,1,2,1,0,0,2,0,123,5,1,1,0,0,0,0,35.345,1249.269025,1,0,3.1,9.61
90142,8.86,0,0,0,1,0,0,0,1,0,0,2,0,182,4,1,1,1,1,1,0,116,13456,1,1,9.8,96.04
65496,28.53,0,0,0,1,0,0,1,1,0,0,0,0,152,6,1,1,0,0,0,0,36.078,1301.622084,0,0,2.2,4.84
6665,20.694,0,0,1,0,0,1,2,1,0,0,1,0,123,5,1,1,1,1,1,0,112.6,12678.76,1,0,3.4,11.56
27071,11.14,0,0,0,0,1,0,1,1,0,0,0,1,174,5,1,1,1,1,1,0,112,12544,1,0,4.7,22.09
55232,24.181,0,0,0,1,0,1,1,1,0,0,0,0,123,5,1,1,1,1,1,0,105.749,11182.851001,0,0,2.6,6.76
68152,22.59,0,0,1,0,0,1,1,1,0,0,1,1,124,5,1,1,1,1,0,0,98.444,9691.221136,0,0,2.2,4.84
51307,22.359,1,0,0,0,0,1,1,1,0,1,2,1,136,5,1,1,1,0,0,0,46.007,2116.644049,1,0,3.7,13.69
89005,21.57,0,0,0,1,0,1,0,0,0,0,2,0,123,5,1,1,1,1,1,0,128.24,16445.4976,1,0,3.3,10.89
16846,11.48,0,1,0,0,0,1,1,1,0,0,2,0,119,5,1,1,1,1,1,0,104.616,10944.507456,1,0,4.2,17.64
24088,9.81,0,0,0,1,0,1,2,0,1,0,1,0,158,4,1,1,1,1,1,0,122.5,15006.25,1,1,9,81
60127,5.35,0,0,1,0,0,0,0,1,0,1,1,1,197,4,1,1,1,1,0,0,99.488,9897.862144,1,1,11.5,132.25
7917,13.97,0,0,1,0,0,1,1,1,0,0,1,1,139,5,1,1,1,1,1,0,137.635,18943.393225,1,0,3.1,9.61
13086,25.93,0,0,0,1,0,1,1,1,0,0,1,1,124,5,0,0,0,0,0,0,15,225,1,0,3,9
59355,11.65,1,0,0,0,0,1,0,0,1,0,2,0,127,5,1,1,1,1,1,0,120,14400,0,0,2.5,6.25
53684,14.86,0,1,0,0,0,1,1,1,0,0,1,1,108,5,1,1,1,1,0,0,99.741,9948.267081,0,0,2.1,4.41
77550,8.7,0,0,1,0,0,1,1,1,0,0,0,1,184,4,1,1,1,1,1,0,110.5,12210.25,1,1,9.1,82.81
80026,8.76,0,1,0,0,0,0,1,1,0,0,0,1,176,4,1,1,1,1,1,0,120,14400,1,1,8.4,70.56
84680,29.189,0,0,0,1,0,1,1,1,0,0,1,1,124,6,1,1,1,0,0,0,46.566,2168.392356,0,0,2.7,7.29
72186,34.583,0,0,1,0,0,1,0,1,0,0,2,1,119,6,0,0,0,0,0,0,19.32,373.2624,0,0,1.1,1.21
5732,19.641,0,0,0,1,0,1,2,1,0,0,2,0,142,5,1,1,1,1,0,0,90.521,8194.051441,1,0,3.4,11.56
4874,7.59,0,1,0,0,0,1,2,1,0,0,0,1,137,4,1,1,1,1,1,1,162,26244,1,1,7.8,60.84
96673,20.56,0,0,0,1,0,1,1,1,0,1,1,0,128,5,1,1,1,0,0,0,42.9,1840.41,1,0,4.3,18.49
18283,19.02,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,57.812,3342.227344,1,0,3.2,10.24
86561,3.25,0,0,0,0,1,0,0,1,0,0,2,1,166,4,1,1,1,1,1,0,147.807,21846.909249,1,1,10.6,112.36
38924,17.4,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,0,0,58.8,3457.44,1,0,4.5,20.25
100909,10.33,0,0,1,0,0,1,0,0,0,0,2,0,135,5,1,1,1,1,1,1,194.07,37663.1649,1,0,3.1,9.61
21108,4.949,0,0,0,1,0,0,0,1,0,0,2,1,185,4,1,1,1,1,1,1,159,25281,1,1,11.7,136.89
53211,16.149,0,0,1,0,0,1,1,1,0,0,0,1,123,5,1,1,1,1,0,0,97.566,9519.124356,1,0,3.6,12.96
39472,16.819,1,0,0,0,0,1,1,1,0,1,0,1,124,5,1,1,1,1,1,0,109.6,12012.16,1,0,3.5,12.25
84855,25.157,0,0,1,0,0,1,1,1,0,0,1,1,107,6,1,0,0,0,0,0,21.22,450.2884,0,0,1.1,1.21
58140,23.16,0,0,0,1,0,1,1,1,0,0,2,0,135,5,1,1,1,1,1,1,179.096,32075.377216,1,0,3.3,10.89
69936,40.497,0,0,0,1,0,1,1,1,0,0,0,0,143,5,1,1,1,1,0,0,51,2601,0,0,1.9,3.61
75596,4.32,0,0,0,0,1,1,2,1,0,0,1,1,149,4,1,1,1,1,1,1,184,33856,1,1,8.2,67.24
61426,6.56,0,0,1,0,0,1,0,1,1,0,2,0,169,4,1,1,1,1,1,1,197,38809,1,1,8.3,68.89
77552,19.69,0,1,0,0,0,1,1,1,0,0,0,0,102,6,0,0,0,0,0,0,14.95,223.5025,0,0,1.3,1.69
9488,13.695,1,0,0,0,0,1,0,1,0,0,2,1,161,5,1,1,1,1,1,1,150,22500,1,0,3.1,9.61
100954,18.75,1,0,0,0,0,1,1,1,0,0,1,1,124,5,1,1,1,1,0,0,98.8,9761.44,1,0,4.3,18.49
100035,11.285,0,1,0,0,0,0,2,1,0,0,0,1,146,5,1,1,1,1,0,0,74.705,5580.837025,1,0,4.6,21.16
7100,27.85,0,0,0,1,0,1,1,1,0,0,0,1,124,5,1,1,1,0,0,0,44.33,1965.1489,0,0,2.9,8.41
42568,13.03,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,1,1,1,1,198.8,39521.44,0,0,2.8,7.84
20060,9.819,0,0,0,0,1,1,1,1,0,0,0,1,105,5,1,1,1,1,1,1,189,35721,0,0,2.8,7.84
87342,13.74,1,0,0,0,0,1,0,1,0,0,2,1,176,4,1,1,1,1,1,0,112,12544,1,1,7.5,56.25
91725,8.259,0,0,0,1,0,1,0,0,0,0,0,0,158,4,1,1,1,1,1,1,195,38025,1,1,9.7,94.09
9305,29.04,1,0,0,0,0,1,2,1,0,0,0,1,191,5,1,1,1,1,0,0,82.825,6859.980625,1,0,4.3,18.49
37371,19.3,0,0,1,0,0,1,1,1,0,0,1,1,123,5,1,1,1,1,0,0,67.968,4619.649024,1,0,3.1,9.61
96295,25.488,1,0,0,0,0,1,1,1,0,1,0,1,191,5,1,1,1,1,0,0,81.43,6630.8449,1,0,4.2,17.64
98319,15.22,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,1,0,122.995,15127.770025,1,0,3.3,10.89
17074,11.05,0,0,0,0,1,1,1,1,0,0,0,1,119,5,1,1,1,1,1,1,153,23409,1,0,4.3,18.49
24030,15.868,1,0,0,0,0,1,1,1,0,0,0,1,127,5,1,1,1,1,1,0,149.998,22499.400004,0,0,2.3,5.29
71203,20.369,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,0,0,0,0,0,29.989,899.340121,0,0,2.7,7.29
67715,12.64,0,1,0,0,0,1,1,1,0,0,2,1,119,5,1,1,1,1,1,0,108.4,11750.56,1,0,4.3,18.49
20210,11.77,0,0,1,0,0,1,0,1,0,0,0,1,173,4,1,1,1,1,1,0,111,12321,1,1,6.6,43.56
82550,16.539,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,1,1,1,0,149.898,22469.410404,1,0,3.5,12.25
56133,18.94,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,0,0,52.5,2756.25,0,0,2.5,6.25
41040,22.31,0,1,0,0,0,1,1,1,0,0,1,0,111,5,0,0,0,0,0,0,11.879,141.110641,0,0,1.7,2.89
53501,19.81,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,0,0,0,0,35.883,1287.589689,0,0,1.5,2.25
74208,13.02,1,0,0,0,0,1,2,1,0,0,0,0,128,5,1,1,1,1,1,1,181.352,32888.547904,1,0,4.8,23.04
41244,20.91,0,0,1,0,0,1,2,1,0,0,1,1,116,5,1,1,1,0,0,0,48,2304,1,0,3.8,14.44
52689,15.54,1,0,0,0,0,0,0,1,1,0,2,0,184,4,1,1,1,1,0,0,93,8649,1,1,7.2,51.84
55182,26.49,0,0,0,1,0,1,0,1,0,0,2,0,124,5,1,1,1,1,1,0,124,15376,1,0,3.2,10.24
84546,24.45,1,0,0,0,0,1,1,1,0,0,0,0,159,5,1,1,1,1,1,0,131.753,17358.853009,1,0,4.5,20.25
64057,14.99,0,0,0,1,0,1,1,1,0,0,0,1,131,4,1,1,1,1,0,0,92,8464,1,1,7.7,59.29
27695,14.97,0,0,0,1,0,1,1,1,0,0,0,1,140,5,1,1,1,1,1,0,129.919,16878.946561,1,0,4.5,20.25
37050,12.939,0,0,1,0,0,1,1,1,0,0,0,1,123,5,1,1,1,1,1,1,167.005,27890.670025,1,0,4.2,17.64
2832,9.86,0,0,0,1,0,0,3,1,0,0,0,0,182,4,1,1,1,1,0,0,87.9,7726.41,1,1,9.5,90.25
17979,14.74,0,1,0,0,0,1,1,0,0,0,1,1,125,5,1,1,1,1,1,0,104.949,11014.292601,0,0,2.3,5.29
44920,12.28,1,0,0,0,0,1,2,1,0,1,1,1,130,5,1,1,1,1,1,1,175,30625,1,0,5.1,26.01
59476,9.84,0,1,0,0,0,1,1,1,0,0,2,1,137,4,1,1,1,1,0,0,75.64,5721.4096,1,1,7,49
52606,15.19,0,0,0,0,1,1,1,1,0,0,1,1,129,5,1,1,1,1,0,0,98.732,9748.007824,1,0,3.1,9.61
10369,3.649,0,0,0,0,1,1,2,1,1,0,0,1,159,4,1,1,1,1,1,0,115,13225,1,1,8.1,65.61
97003,15.5,0,0,0,0,1,0,1,1,0,0,1,1,138,5,1,0,0,0,0,0,26.079,680.114241,0,0,1.3,1.69
45974,14.86,0,0,0,0,1,0,1,1,0,0,0,1,139,5,1,0,0,0,0,0,28.2,795.24,0,0,1.3,1.69
27781,21.11,0,0,0,1,0,1,1,1,0,0,2,1,162,5,1,1,1,1,0,0,63.663,4052.977569,1,0,3.7,13.69
14584,12.6,0,0,1,0,0,0,1,0,0,0,0,1,149,5,1,1,1,1,0,0,60.5,3660.25,1,0,4.3,18.49
6099,16.35,0,0,1,0,0,1,1,1,0,0,2,1,122,5,1,1,1,1,0,0,86.743,7524.348049,0,0,2.5,6.25
79300,9.579,0,1,0,0,0,1,0,1,0,0,1,1,148,5,1,1,1,1,1,1,165.7,27456.49,1,1,6.2,38.44
98688,34.149,0,0,1,0,0,1,1,1,0,1,1,1,119,6,1,0,0,0,0,0,20.217,408.727089,0,0,1.2,1.44
75866,7.389,0,0,1,0,0,1,1,1,0,0,0,1,119,5,1,1,1,1,1,1,189.315,35840.169225,1,0,5.9,34.81
57974,11.28,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,1,190.35,36233.1225,1,0,3.1,9.61
15393,19.42,0,0,0,1,0,0,2,0,1,0,0,0,159,5,1,1,1,1,0,0,57,3249,1,0,4.6,21.16
41581,20.379,0,0,0,1,0,1,2,1,0,0,1,1,119,5,1,1,1,1,0,0,73.5,5402.25,0,0,2.9,8.41
45241,13.5,0,0,1,0,0,1,1,1,0,0,0,1,113,5,1,1,1,1,1,0,124.91,15602.5081,1,0,3.5,12.25
54582,22.24,1,0,0,0,0,1,1,1,0,1,1,1,136,5,1,1,1,1,0,0,83.7,7005.69,1,0,3.1,9.61
73456,7.86,0,0,0,1,0,1,2,1,0,0,1,1,155,4,1,1,1,1,1,1,199.5,39800.25,1,1,9,81
65653,15.479,0,0,1,0,0,1,1,1,0,0,0,1,137,5,1,1,1,1,1,0,118.354,14007.669316,1,0,4.8,23.04
20266,22.99,0,0,0,0,1,1,1,1,0,0,1,0,98,5,0,0,0,0,0,0,13.527,182.979729,0,0,1.4,1.96
48745,20.33,0,0,1,0,0,1,1,1,0,1,1,1,122,5,1,0,0,0,0,0,27.286,744.525796,0,0,1.7,2.89
19420,8.79,0,1,0,0,0,1,2,1,0,0,0,1,119,5,1,1,1,1,1,0,122.805,15081.068025,1,0,5.1,26.01
49180,13.17,0,0,1,0,0,1,0,0,1,0,0,1,135,5,1,1,1,1,1,1,170,28900,1,0,3.7,13.69
23096,13.52,0,1,0,0,0,1,1,1,0,0,1,0,148,5,1,1,1,1,1,0,114.155,13031.364025,1,0,3,9
92559,11.22,0,0,1,0,0,1,1,1,0,0,0,1,184,5,1,1,1,1,1,1,150,22500,1,1,6.1,37.21
16537,19.43,0,0,1,0,0,0,1,1,0,0,1,1,160,5,1,1,1,0,0,0,45.967,2112.965089,1,0,3.3,10.89
49008,8.84,0,0,1,0,0,1,1,1,0,0,1,1,149,4,1,1,1,1,1,0,148.5,22052.25,1,0,5.9,34.81
31279,13.889,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,0,143.052,20463.874704,1,0,4.5,20.25
103241,40.01,0,0,1,0,0,1,2,1,0,0,1,1,120,6,0,0,0,0,0,0,15,225,0,0,1.1,1.21
30560,15,0,0,1,0,0,1,0,1,0,0,1,1,121,5,1,1,1,1,0,0,98.744,9750.377536,1,0,3.3,10.89
102787,24.95,0,0,0,1,0,0,1,1,0,1,1,1,149,6,1,0,0,0,0,0,27.5,756.25,1,0,3,9
57078,14.159,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,1,157,24649,1,0,3.4,11.56
98249,5.15,0,0,0,0,1,0,2,1,0,0,0,1,166,4,1,1,1,1,1,0,100.902,10181.213604,1,1,8.7,75.69
101329,4.989,0,0,1,0,0,1,2,1,0,0,0,1,173,4,1,1,1,1,1,1,188.9,35683.21,1,1,11.8,139.24
69232,20.61,0,1,0,0,0,0,1,1,0,0,1,1,117,6,0,0,0,0,0,0,17.1,292.41,0,0,1,1
3364,13.31,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,0,124.985,15621.250225,1,0,4.3,18.49
76655,25.06,0,0,0,1,0,1,2,1,0,0,1,0,123,5,1,1,1,1,0,0,69.458,4824.413764,1,0,3.5,12.25
62168,10.329,0,1,0,0,0,1,1,1,0,0,2,1,119,5,1,1,1,1,1,0,105,11025,1,0,5,25
92762,14.01,0,0,0,1,0,1,0,1,0,0,1,0,149,4,1,1,1,1,1,0,132.25,17490.0625,1,1,8.3,68.89
99196,5.4,0,0,1,0,0,1,2,1,0,0,0,0,148,5,1,1,1,1,1,1,155.767,24263.358289,1,1,7.3,53.29
96480,20.58,0,0,0,1,0,1,1,1,0,0,0,0,123,5,1,1,1,1,0,0,84.169,7084.420561,1,0,3.3,10.89
37220,3.799,0,0,0,0,1,1,2,1,0,0,2,1,149,4,1,1,1,1,1,1,159,25281,1,1,7,49
958,21.07,1,0,0,0,0,1,1,1,0,0,1,1,127,5,1,1,1,1,0,0,90.83,8250.0889,0,0,1.9,3.61
2202,4.67,0,0,0,1,0,1,2,1,1,0,0,0,158,4,1,1,1,1,1,0,149.5,22350.25,1,1,11.5,132.25
73616,9.5,0,0,1,0,0,1,0,1,0,0,2,1,169,4,1,1,1,1,1,0,123.883,15346.997689,1,1,8.9,79.21
97437,7.52,0,0,1,0,0,1,0,1,0,0,0,1,182,4,1,1,1,1,1,0,148,21904,1,1,9.9,98.01
87658,7.32,0,0,1,0,0,1,2,1,0,0,0,0,184,4,1,1,1,1,1,1,195,38025,1,1,7.7,59.29
37243,15.037,0,1,0,0,0,0,1,1,0,0,0,0,119,5,0,0,0,0,0,0,15.7,246.49,0,0,1.8,3.24
81314,16.69,0,0,1,0,0,1,1,1,0,0,2,0,120,5,1,1,1,1,0,0,79.7,6352.09,1,0,3.2,10.24
26746,15.719,0,1,0,0,0,1,1,1,0,0,1,1,159,5,1,1,1,1,1,1,162,26244,1,0,3.1,9.61
8326,24.009,1,0,0,0,0,1,1,1,0,1,0,1,136,5,1,1,1,1,0,0,66.783,4459.969089,0,0,2.3,5.29
130,10.52,0,0,1,0,0,1,0,0,1,0,2,0,120,5,1,1,1,1,1,1,150,22500,1,0,4.2,17.64
82131,7.2,0,0,0,0,1,0,0,1,0,0,1,1,158,4,1,1,1,1,1,0,141.9,20135.61,1,1,6.3,39.69
31422,7.02,0,0,0,0,1,0,2,1,0,0,1,0,163,4,1,1,1,1,0,0,91,8281,1,1,7.9,62.41
85017,18.21,0,0,0,1,0,1,2,1,0,0,1,1,146,4,1,1,1,1,1,0,119.172,14201.965584,1,1,6.9,47.61
23592,18.29,0,0,1,0,0,1,1,1,0,1,1,1,135,5,1,1,1,0,0,0,46.2,2134.44,0,0,2.7,7.29
697,12.46,0,0,0,0,1,1,1,0,0,0,2,0,105,5,1,1,1,0,0,0,40.079,1606.326241,0,0,2.4,5.76
29929,13.26,0,1,0,0,0,1,2,0,1,0,1,0,109,5,1,1,1,0,0,0,49.25,2425.5625,1,0,3.6,12.96
37523,14.859,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,1,1,1,0,125.589,15772.596921,1,0,4,16
17088,19.08,0,0,0,1,0,1,1,0,0,0,1,0,119,5,1,1,1,1,0,0,53.494,2861.608036,0,0,2.6,6.76
40714,14.24,0,0,1,0,0,1,0,0,0,0,2,0,135,5,1,1,1,1,1,0,137.409,18881.233281,0,0,2.8,7.84
90353,14.68,0,0,0,1,0,1,1,1,0,0,1,1,128,5,1,1,1,1,1,0,118,13924,1,0,4.5,20.25
95076,9.899,0,1,0,0,0,1,1,1,0,0,0,1,125,5,1,1,1,1,1,0,144,20736,1,0,3.3,10.89
88457,22.66,0,0,0,1,0,1,1,1,0,0,2,1,123,5,1,1,1,1,0,0,77.8,6052.84,1,0,3.1,9.61
67752,14.34,1,0,0,0,0,1,3,0,1,0,0,1,124,5,1,1,1,1,1,0,134.5,18090.25,1,0,4.2,17.64
56729,13.869,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,0,128.74,16573.9876,1,0,4.3,18.49
65187,26.23,0,0,0,1,0,1,1,1,0,0,2,1,125,5,1,1,0,0,0,0,36.6,1339.56,1,0,3.2,10.24
84540,23.87,0,0,0,1,0,0,1,1,0,0,1,1,149,6,1,1,1,0,0,0,48.74,2375.5876,1,0,3.1,9.61
28802,20,0,0,1,0,0,1,1,1,0,0,1,1,140,5,1,1,1,1,1,0,110.8,12276.64,1,0,4.4,19.36
9208,26.509,1,0,0,0,0,1,1,1,0,1,0,1,136,5,1,1,0,0,0,0,37.976,1442.176576,0,0,2.5,6.25
43111,29.94,0,0,1,0,0,1,2,1,0,0,1,1,156,5,1,0,0,0,0,0,22.26,495.5076,0,0,2.6,6.76
27506,16.53,0,0,1,0,0,1,1,1,0,0,2,1,121,5,1,1,1,1,0,0,69.5,4830.25,1,0,3.1,9.61
33594,14.28,0,0,0,1,0,1,1,1,0,0,1,0,119,5,1,1,1,1,0,0,75,5625,1,0,4,16
62055,14.329,1,0,0,0,0,1,1,1,0,0,1,1,127,5,1,1,1,1,1,0,125.839,15835.453921,1,0,3,9
85608,35.7,1,0,0,0,0,1,1,1,0,0,1,1,108,6,1,1,1,0,0,0,42,1764,0,0,1.1,1.21
91143,3.71,0,0,0,0,1,0,1,1,0,0,0,1,180,3,1,1,1,1,1,0,137,18769,1,1,15.2,231.04
95008,17.99,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,0,132.444,17541.413136,0,0,2.4,5.76
39773,32.74,1,0,0,0,0,1,2,1,0,0,0,1,151,5,1,0,0,0,0,0,26.9,723.61,0,0,1.5,2.25
58578,15.66,0,0,0,1,0,1,2,1,0,0,1,0,153,5,1,1,1,1,1,0,100.95,10190.9025,1,0,5.5,30.25
52110,9.29,0,1,0,0,0,1,1,1,0,0,0,1,137,4,1,1,1,1,0,0,75.64,5721.4096,1,1,7,49
67227,37.86,0,0,1,0,0,1,1,1,0,0,1,1,143,6,0,0,0,0,0,0,13.3,176.89,0,0,1.2,1.44
65029,10.66,0,1,0,0,0,1,0,0,0,0,2,0,109,5,1,1,1,1,1,0,109.753,12045.721009,1,0,3.5,12.25
